"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,6564,0.8569619
0,6570,0.8473988
0,6576,0.8379526
0,6582,0.828622
0,6588,0.8194054
0,6594,0.8103013
0,6600,0.8013083
0,6606,0.792425
0,6612,0.7836499
0,6618,0.7749817
0,6624,0.7664191
0,6630,0.7579606
0,6636,0.7496049
0,6642,0.7413508
0,6648,0.7331969
0,6654,0.725142
0,6660,0.7171848
0,6666,0.7093241
0,6672,0.7015586
0,6678,0.6938872
0,6684,0.6863086
0,6690,0.6788217
0,6696,0.6714254
0,6702,0.6641184
0,6708,0.6568998
0,6714,0.6497682
0,6720,0.6427227
0,6726,0.6357622
0,6732,0.6288856
0,6738,0.6220918
0,6744,0.6153798
0,6750,0.6087486
0,6756,0.6021971
0,6762,0.5957245
0,6768,0.5893295
0,6774,0.5830114
0,6780,0.5767691
0,6786,0.5706017
0,6792,0.5645083
0,6798,0.5584878
0,6804,0.5525395
0,6810,0.5466623
0,6816,0.5408554
0,6822,0.535118
0,6828,0.5294491
0,6834,0.5238479
0,6840,0.5183136
0,6846,0.5128453
0,6852,0.5074422
0,6858,0.5021034
0,6864,0.4968282
0,6870,0.4916157
0,6876,0.4864653
0,6882,0.4813761
0,6888,0.4763473
0,6894,0.4713782
0,6900,0.466468
0,6906,0.4616161
0,6912,0.4568216
0,6918,0.4520839
0,6924,0.4474023
0,6930,0.442776
0,6936,0.4382043
0,6942,0.4336866
0,6948,0.4292223
0,6954,0.4248106
0,6960,0.4204508
0,6966,0.4161424
0,6972,0.4118847
0,6978,0.407677
0,6984,0.4035188
0,6990,0.3994094
0,6996,0.3953482
0,7002,0.3913346
0,7008,0.387368
0,7014,0.3834479
0,7020,0.3795736
0,7026,0.3757446
0,7032,0.3719603
0,7038,0.3682201
0,7044,0.3645236
0,7050,0.3608701
0,7056,0.3572591
0,7062,0.3536901
0,7068,0.3501627
0,7074,0.3466761
0,7080,0.34323
0,7086,0.3398239
0,7092,0.3364572
0,7098,0.3331295
0,7104,0.3298402
0,7110,0.3265889
0,7116,0.3233751
0,7122,0.3201984
0,7128,0.3170583
0,7134,0.3139544
0,7140,0.3108861
0,7146,0.307853
0,7152,0.3048548
0,7158,0.3018909
0,7164,0.298961
0,7170,0.2960646
0,7176,0.2932014
0,7182,0.2903708
0,7188,0.2875726
0,7194,0.2848062
0,7200,0.2820713
0,7206,0.2793694
0,7212,0.2768233
0,7218,0.2756143
0,7224,0.2797095
0,7230,0.2961277
0,7236,0.3330284
0,7242,0.3971286
0,7248,0.4919234
0,7254,0.6172191
0,7260,0.7697
0,7266,0.9439989
0,7272,1.133806
0,7278,1.332755
0,7284,1.534998
0,7290,1.735503
0,7296,1.93015
0,7302,2.115694
0,7308,2.289666
0,7314,2.450253
0,7320,2.596183
0,7326,2.726622
0,7332,2.841097
0,7338,2.939439
0,7344,3.02174
0,7350,3.088325
0,7356,3.13973
0,7362,3.176681
0,7368,3.200077
0,7374,3.210965
0,7380,3.210509
0,7386,3.199958
0,7392,3.180607
0,7398,3.153759
0,7404,3.120688
0,7410,3.082605
0,7416,3.040632
0,7422,2.995781
0,7428,2.948942
0,7434,2.900881
0,7440,2.852239
0,7446,2.803539
0,7452,2.755197
0,7458,2.707535
0,7464,2.660792
0,7470,2.615136
0,7476,2.57068
0,7482,2.527491
0,7488,2.4856
0,7494,2.445008
0,7500,2.405697
0,7506,2.367635
0,7512,2.330779
0,7518,2.295077
0,7524,2.260476
0,7530,2.226921
0,7536,2.194354
0,7542,2.162721
0,7548,2.13197
0,7554,2.102049
